07:31:00,438,26.9,28.2,13179,125218,467,34.2,125.22,3.66,0,,0.0,0,0,0,0.0,0.00,0.00,0,0,0,0,438,26.9,28.2,13179,125218,467,34.2,125.22,3.66
07:32:00,804,17.8,54.4,51054,348038,939,24.5,348.04,14.18,4,0.0,0.0,0,0,4,0.0,0.00,0.00,0,0,0,0,808,17.7,54.4,51054,348038,939,24.5,348.04,14.18
07:33:00,1117,16.7,76.7,110080,662951,1436,21.7,662.95,30.58,14,4.8,17.1,240,1893,14,28.4,1.89,0.07,3,29,0,0,1131,16.6,76.8,110320,664844,1436,21.7,664.84,30.64
