77:9,3,1,-2.0,45.4,6,07:32:03, 
77:9,4,1,-2.8,32.1,5,07:32:03, 
49:102,1,1,2.9,43.6,6,07:32:05, 
49:102,2,1,3.4,55.6,8,07:32:05, 
49:102,3,1,3.9,37.9,5,07:32:05, 
54:40,1,1,24.6,50.2,4,07:32:06, 
54:40,2,1,24.2,83.4,10,07:32:06,*
54:40,3,1,23.4,47.7,4,07:32:06, 
38:39,2,1,2.8,13.2,2,07:32:08, 
57:19,1,1,-0.0,38.0,6,07:32:14, 
57:19,2,1,-0.1,39.5,6,07:32:14, 
57:19,3,1,-0.2,38.2,6,07:32:14, 
46:8,1,1,-0.0,16.8,3,07:32:15, 
46:8,2,1,0.0,23.6,4,07:32:15, 
83:12,1,1,1.3,11.7,2,07:32:15, 
115:12,1,1,1.0,121.2,18,07:32:15, 
115:12,2,1,3.0,42.8,6,07:32:15, 
115:12,3,1,5.0,45.2,6,07:32:15, 
3:2,3,1,-0.3,17.7,3,07:32:16, 
42:39,3,1,-3.2,28.0,5,07:32:23, 
42:39,4,1,-4.4,34.4,6,07:32:23, 
26:14,1,1,-0.2,52.1,8,07:32:24, 
26:14,2,1,-0.5,30.1,5,07:32:24, 
130:20,4,1,337.8,339.8,1,07:32:27,*
8:7,2,1,-0.1,19.4,3,07:32:29, 
8:7,3,1,-0.2,9.3,2,07:32:29, 
10:7,1,1,-0.1,10.3,2,07:32:29, 
86:41,1,1,0.3,10.7,2,07:32:33, 
86:41,2,1,1.0,61.2,9,07:32:33,*
48:86,2,1,0.9,62.2,10,07:32:33,*
108:48,2,1,-0.0,36.2,5,07:32:33, 
108:48,2,2,53.5,63.4,1,07:32:33, 
86:41,3,1,1.7,30.7,4,07:32:33, 
5:6,2,1,-0.3,30.6,5,07:32:36,*
5:6,3,1,-0.5,29.8,5,07:32:36,*
5:6,4,1,-0.8,9.6,2,07:32:36, 
11:6,2,1,-1.5,17.3,3,07:32:36, 
24:32,1,1,5.2,15.6,2,07:32:43, 
24:32,2,1,8.2,31.7,4,07:32:43,*
24:32,3,1,11.8,33.7,5,07:32:43,*
60:33,1,1,0.7,65.0,10,07:32:44, 
60:33,2,1,2.2,13.2,2,07:32:44, 
60:33,2,2,34.1,46.6,1,07:32:44, 
60:33,2,3,58.1,74.3,2,07:32:44, 
60:33,3,1,3.7,27.3,3,07:32:44, 
60:33,3,2,43.5,94.7,6,07:32:44, 
12:48,1,1,0.0,157.6,22,07:32:52, 
12:48,2,1,0.0,104.4,15,07:32:52, 
12:48,3,1,-0.0,50.9,8,07:32:52, 
108:48,1,1,0.0,98.1,15,07:32:52,*
109:108,1,1,1.5,30.2,4,07:32:52, 
108:48,2,1,-0.0,96.8,14,07:32:52,*
108:48,3,1,-0.0,76.3,12,07:32:52, 
48:12,1,1,-3.4,32.5,6,07:32:53, 
48:12,2,1,-5.7,22.3,5,07:32:53, 
48:12,3,1,-8.0,98.9,18,07:32:53, 
128:42,1,1,0.9,29.7,5,07:32:53, 
37:14,1,1,0.1,36.1,6,07:32:56, 
37:14,2,1,0.3,37.2,6,07:32:56, 
37:14,3,1,0.5,26.3,4,07:32:56, 
89:14,2,1,-0.5,16.3,3,07:32:56, 
89:14,3,1,-0.8,32.7,5,07:32:56, 
15:16,1,1,12.1,37.7,4,07:32:58,*
15:16,2,1,18.3,51.5,6,07:32:58,*
15:16,3,1,24.7,38.2,3,07:32:58, 
123:8,2,1,-0.0,50.4,8,07:33:00,*
41:123,2,1,5.9,36.0,5,07:33:00, 
123:8,3,1,0.0,45.6,7,07:33:00,*
57:17,1,1,0.2,71.1,11,07:33:00, 
57:17,2,1,0.5,38.3,6,07:33:00, 
90:40,1,1,0.8,162.1,25,07:33:00,*
90:40,2,1,2.5,114.1,17,07:33:00, 
90:40,3,1,4.2,26.3,4,07:33:00, 
