77:9,4,1,-2.8,36.4,5,07:32:03, 
49:102,1,1,2.9,37.6,5,07:32:05, 
49:102,2,1,3.4,34.3,5,07:32:05, 
49:102,3,1,3.9,32.7,4,07:32:05, 
54:40,1,1,24.6,50.7,4,07:32:06, 
54:40,2,1,24.2,86.9,10,07:32:06,*
54:40,3,1,23.4,47.7,4,07:32:06, 
38:39,2,1,2.8,13.2,2,07:32:08, 
57:19,1,1,-0.0,38.5,6,07:32:14, 
57:19,2,1,-0.1,39.0,6,07:32:14, 
57:19,3,1,-0.2,38.5,6,07:32:14, 
46:8,1,1,-0.0,16.8,3,07:32:15, 
46:8,2,1,0.0,23.6,4,07:32:15, 
83:12,1,1,1.3,11.7,2,07:32:15, 
115:12,1,1,1.0,121.9,17,07:32:15, 
115:12,2,1,3.0,40.8,6,07:32:15, 
115:12,3,1,5.0,46.0,6,07:32:15, 
3:2,3,1,-0.3,18.5,3,07:32:16, 
42:39,3,1,-3.2,30.7,6,07:32:23, 
42:39,4,1,-4.4,32.8,5,07:32:23, 
26:14,1,1,-0.2,46.4,7,07:32:24, 
26:14,2,1,-0.5,30.1,5,07:32:24, 
8:7,2,1,-0.1,19.3,3,07:32:29, 
8:7,3,1,-0.2,10.2,2,07:32:29, 
10:7,1,1,-0.1,10.3,2,07:32:29, 
86:41,1,1,0.3,9.4,2,07:32:33, 
86:41,2,1,1.0,66.6,10,07:32:33,*
48:86,2,1,5.4,63.7,8,07:32:33,*
108:48,2,1,-0.0,31.5,5,07:32:33, 
108:48,2,2,48.7,66.9,2,07:32:33, 
86:41,3,1,1.7,36.8,5,07:32:33, 
5:6,2,1,-0.3,30.6,5,07:32:36,*
5:6,3,1,-0.5,30.3,5,07:32:36,*
5:6,4,1,-0.8,9.6,2,07:32:36, 
11:6,2,1,-1.5,17.3,3,07:32:36, 
24:32,2,1,8.2,33.7,4,07:32:43,*
36:24,2,1,9.9,23.9,2,07:32:43, 
24:32,3,1,11.8,33.2,3,07:32:43,*
60:33,1,1,0.7,11.7,2,07:32:44, 
60:33,1,2,49.0,70.1,2,07:32:44, 
60:33,2,1,2.2,41.9,5,07:32:44, 
60:33,2,2,56.1,91.9,5,07:32:44, 
60:33,3,1,3.7,56.1,8,07:32:44, 
60:33,3,2,66.5,75.7,1,07:32:44, 
12:48,1,1,0.0,150.1,20,07:32:52, 
12:48,2,1,0.0,108.4,16,07:32:52, 
12:48,3,1,-0.0,45.3,7,07:32:52, 
108:48,1,1,0.0,103.1,16,07:32:52,*
109:108,1,1,6.4,17.1,2,07:32:52, 
108:48,2,1,-0.0,59.1,9,07:32:52, 
108:48,2,2,77.6,98.3,2,07:32:52,*
108:48,3,1,-0.0,90.1,13,07:32:52, 
48:12,1,1,-3.4,32.5,6,07:32:53, 
48:12,2,1,-5.7,22.3,5,07:32:53, 
48:12,3,1,-8.0,98.8,18,07:32:53, 
128:42,1,1,0.9,31.9,5,07:32:53, 
128:42,2,1,2.6,13.0,2,07:32:53, 
37:14,1,1,0.1,36.1,6,07:32:56, 
37:14,2,1,0.3,45.8,6,07:32:56, 
37:14,3,1,0.5,24.0,4,07:32:56, 
89:14,1,1,-0.2,10.2,2,07:32:56, 
89:14,2,1,-0.5,9.9,2,07:32:56, 
89:14,3,1,-0.8,30.4,5,07:32:56, 
15:16,1,1,12.1,52.4,6,07:32:58,*
15:16,2,1,18.3,53.6,6,07:32:58,*
15:16,3,1,24.7,36.0,2,07:32:58, 
123:8,2,1,-0.0,44.8,7,07:33:00,*
41:123,2,1,0.9,24.9,4,07:33:00, 
123:8,3,1,0.0,45.2,7,07:33:00,*
41:123,3,1,0.1,16.7,3,07:33:00, 
57:17,1,1,0.2,74.1,11,07:33:00, 
57:17,2,1,0.5,47.5,7,07:33:00, 
90:40,1,1,0.8,168.0,25,07:33:00,*
90:40,2,1,2.5,86.3,13,07:33:00, 
90:40,2,2,110.3,128.5,2,07:33:00, 
90:40,3,1,4.2,26.3,4,07:33:00, 
2:9,1,1,0.1,16.9,3,07:33:06, 
2:9,2,1,0.4,39.6,6,07:33:06, 
2:9,3,1,0.7,11.1,2,07:33:06, 
23:22,1,1,2.8,87.9,13,07:33:07,*
23:22,2,1,3.5,63.1,10,07:33:07, 
10:6,2,1,-0.0,53.5,9,07:33:08, 
10:6,3,1,-0.0,45.5,7,07:33:08, 
19:134,1,1,-0.6,16.2,3,07:33:10, 
25:24,1,1,-0.3,10.1,2,07:33:14, 
25:24,2,1,-0.8,16.5,3,07:33:14, 
42:75,1,1,5.4,35.4,5,07:33:15, 
42:75,2,1,6.3,30.3,4,07:33:15, 
21:20,1,1,-0.0,62.0,10,07:33:21, 
21:20,2,1,-0.1,70.2,11,07:33:21,*
21:20,3,1,-0.2,23.0,4,07:33:21, 
50:40,2,1,21.9,32.3,2,07:33:23, 
50:40,3,1,21.3,30.8,2,07:33:23, 
50:40,4,1,20.5,33.0,2,07:33:23, 
133:130,1,1,-0.0,48.8,8,07:33:23, 
133:130,2,1,-0.1,16.7,3,07:33:23, 
78:23,1,1,0.6,117.5,19,07:33:24,*
78:23,2,1,1.8,115.8,18,07:33:24,*
89:14,3,1,-0.8,40.1,7,07:33:24, 
40:7,1,1,0.0,44.8,7,07:33:27, 
40:7,2,1,0.1,30.1,5,07:33:27, 
40:7,3,1,0.2,37.5,6,07:33:27, 
40:7,4,1,0.3,37.6,6,07:33:27, 
63:54,1,1,24.2,47.4,4,07:33:31, 
63:54,2,1,24.0,48.8,4,07:33:31, 
63:54,3,1,23.9,34.3,2,07:33:31, 
101:102,1,1,1.8,12.2,2,07:33:32, 
130:75,1,1,0.1,43.4,7,07:33:33, 
18:19,1,1,0.2,48.7,8,07:33:34, 
18:19,2,1,0.5,49.4,8,07:33:34, 
18:19,3,1,0.8,48.6,8,07:33:34, 
36:24,1,1,9.2,26.8,3,07:33:34, 
36:24,2,1,9.9,38.0,4,07:33:34, 
36:24,3,1,11.5,29.9,3,07:33:34, 
114:31,1,1,-0.3,32.1,5,07:33:34,*
113:114,1,1,1.2,24.2,4,07:33:34, 
113:114,1,2,41.5,52.1,1,07:33:34, 
114:31,2,1,-1.0,14.6,2,07:33:34, 
114:31,3,1,-1.6,8.8,2,07:33:34, 
111:12,1,1,-1.5,96.3,15,07:33:34, 
111:12,2,1,-4.4,93.4,15,07:33:34, 
111:12,3,1,-7.3,3.1,2,07:33:34, 
111:12,3,2,36.5,65.8,3,07:33:34, 
133:18,2,1,10.5,44.8,6,07:33:40, 
133:18,3,1,7.5,34.8,5,07:33:40, 
37:2,1,1,13.7,78.2,10,07:33:41, 
37:2,2,1,13.7,50.1,6,07:33:41, 
37:2,3,1,13.7,58.9,7,07:33:41, 
18:17,2,1,3.1,35.0,5,07:33:41, 
86:48,2,1,-0.2,11.3,2,07:33:44, 
86:48,2,2,27.1,47.2,2,07:33:44, 
86:48,3,1,-0.4,17.8,3,07:33:44, 
110:48,1,1,-0.0,34.4,6,07:33:44, 
110:48,2,1,0.0,64.8,10,07:33:44, 
110:48,3,1,-0.0,83.9,12,07:33:44,*
124:42,1,1,18.6,53.0,6,07:33:45, 
124:42,2,1,17.4,49.7,6,07:33:45, 
124:42,3,1,16.3,95.3,12,07:33:45, 
124:42,4,1,15.1,102.4,13,07:33:45, 
14:37,2,1,-0.3,9.6,2,07:33:47, 
87:37,1,1,-0.1,17.5,3,07:33:47, 
87:37,2,1,-0.4,26.5,4,07:33:47, 
27:6,1,1,0.1,28.7,4,07:33:50, 
27:6,2,1,0.3,18.9,3,07:33:50, 
80:33,2,1,-1.0,9.5,2,07:33:54, 
142:33,1,1,-0.4,17.2,3,07:33:54, 
142:33,2,1,-1.2,9.2,2,07:33:54, 
131:130,1,1,0.5,17.2,3,07:33:55, 
131:130,2,1,1.5,21.1,3,07:33:55, 
131:130,3,1,2.4,22.0,3,07:33:55, 
131:130,4,1,3.4,17.2,2,07:33:55, 
131:130,5,1,4.4,43.4,6,07:33:55, 
131:130,6,1,5.3,27.4,3,07:33:55, 
131:130,7,1,6.3,23.3,3,07:33:55, 
17:16,1,1,22.9,38.4,2,07:33:56, 
17:16,2,1,19.6,30.0,2,07:33:56, 
17:16,3,1,16.2,37.5,3,07:33:56, 
83:41,2,1,26.5,68.8,7,07:33:56, 
83:41,3,1,25.8,73.2,8,07:33:56, 
83:41,4,1,25.6,72.4,8,07:33:56, 
94:41,1,1,0.3,144.5,21,07:33:56,*
58:94,1,1,0.0,33.8,5,07:33:56,*
59:58,1,1,0.5,26.4,4,07:33:56,*
94:41,2,1,1.0,76.7,11,07:33:56, 
94:41,3,1,1.7,62.4,9,07:33:56, 
145:22,1,1,-0.0,71.9,11,07:33:57, 
145:22,3,1,-0.0,23.9,4,07:33:57, 
145:22,4,1,0.0,45.2,7,07:33:57, 
31:32,1,1,-0.7,145.4,22,07:33:58,*
72:31,1,1,1.1,111.0,16,07:33:58, 
31:32,3,1,-3.4,7.0,2,07:33:58, 
54:40,1,1,24.6,52.4,5,07:33:58, 
54:40,2,1,24.2,73.5,7,07:33:58, 
54:40,3,1,23.4,41.5,3,07:33:58, 
87:20,1,1,-0.1,78.1,13,07:34:00,*
87:20,2,1,-0.2,82.6,13,07:34:00,*
87:20,3,1,-0.3,42.1,7,07:34:00, 
130:20,1,1,2.1,18.8,3,07:34:00, 
130:20,2,1,2.2,23.7,3,07:34:00, 
130:20,3,1,2.3,19.0,3,07:34:00, 
130:20,4,1,2.4,48.6,7,07:34:00, 
137:133,1,1,0.1,149.4,23,07:34:00, 
72:31,1,1,1.1,110.5,16,07:34:02, 
72:31,2,1,3.3,13.7,2,07:34:02, 
72:31,2,2,117.0,127.3,1,07:34:02,*
98:72,2,1,7.1,60.8,10,07:34:02, 
77:9,1,1,-0.4,19.8,4,07:34:03, 
77:9,2,1,-1.2,30.3,5,07:34:03, 
77:9,3,1,-2.0,70.6,11,07:34:03,*
23:77,3,1,6.7,38.5,5,07:34:03, 
77:9,4,1,-2.8,46.7,8,07:34:03, 
31:89,2,1,2.7,13.1,2,07:34:03, 
112:89,1,1,0.7,11.1,2,07:34:03, 
112:89,2,1,2.0,17.0,3,07:34:03, 
112:89,3,1,3.4,13.8,2,07:34:03, 
39:23,3,1,-3.7,14.8,3,07:34:05, 
39:23,4,1,-5.1,13.9,3,07:34:05, 
49:102,1,1,2.9,28.0,4,07:34:05, 
49:102,2,1,3.4,28.9,4,07:34:05, 
49:102,3,1,3.9,21.5,3,07:34:05, 
38:39,1,1,2.8,19.6,3,07:34:08, 
38:39,2,1,2.8,36.8,6,07:34:08, 
46:8,1,1,-0.0,10.4,2,07:34:11, 
20:18,1,1,16.0,33.4,3,07:34:14, 
20:18,2,1,17.8,85.7,9,07:34:14, 
20:18,3,1,19.6,65.0,6,07:34:14, 
57:19,1,1,-0.0,65.6,10,07:34:14, 
57:19,2,1,-0.1,39.1,6,07:34:14, 
57:19,3,1,-0.2,32.9,5,07:34:14, 
83:12,1,1,1.3,19.0,3,07:34:15, 
115:12,1,1,1.0,129.6,19,07:34:15, 
115:12,2,1,3.0,79.3,11,07:34:15, 
115:12,3,1,5.0,65.6,8,07:34:15, 
3:2,2,1,-0.4,44.4,7,07:34:16, 
3:2,3,1,-0.3,50.8,7,07:34:16, 
42:39,3,1,-3.2,69.8,10,07:34:23, 
42:39,4,1,-4.4,18.4,4,07:34:23, 
26:14,1,1,-0.2,70.4,11,07:34:24, 
26:14,2,1,-0.5,50.5,8,07:34:24, 
8:7,2,1,-0.1,50.3,8,07:34:25, 
8:7,3,1,-0.2,34.4,6,07:34:25, 
10:7,1,1,-0.1,10.3,2,07:34:25, 
10:7,2,1,-0.2,16.5,3,07:34:25, 
10:7,3,1,-0.4,22.8,4,07:34:25, 
130:20,6,1,2.5,26.7,3,07:34:27, 
130:20,7,1,2.6,18.1,2,07:34:27, 
123:41,2,1,1.4,14.0,2,07:34:29, 
123:41,3,1,1.3,15.9,3,07:34:29, 
86:41,1,1,0.3,41.1,7,07:34:29, 
86:41,2,1,1.0,48.7,7,07:34:29, 
86:41,3,1,1.7,44.1,7,07:34:29, 
50:54,1,1,-0.3,30.9,5,07:34:30,*
5:6,2,1,-0.3,30.4,5,07:34:36,*
5:6,3,1,-0.5,30.2,5,07:34:36,*
5:6,4,1,-0.8,23.8,4,07:34:36,*
11:6,1,1,-0.5,35.2,6,07:34:36, 
11:6,2,1,-1.5,21.0,3,07:34:36, 
24:32,1,1,5.2,26.4,4,07:34:43,*
36:24,1,1,9.2,26.0,3,07:34:43, 
24:32,2,1,8.2,30.2,4,07:34:43,*
36:24,2,1,9.9,39.6,5,07:34:43, 
24:32,3,1,11.8,37.7,4,07:34:43,*
36:24,3,1,11.5,28.6,4,07:34:43, 
24:32,4,1,16.1,26.5,2,07:34:43, 
60:33,1,1,0.7,22.8,4,07:34:44, 
60:33,2,1,2.2,26.4,3,07:34:44, 
60:33,3,1,3.7,28.0,3,07:34:44, 
90:40,1,1,0.8,150.3,23,07:34:52, 
90:40,2,1,2.5,132.6,20,07:34:52, 
90:40,3,1,4.2,21.0,3,07:34:52, 
12:48,1,1,0.0,159.4,23,07:34:52, 
12:48,2,1,0.0,88.0,13,07:34:52, 
12:48,3,1,-0.0,79.1,12,07:34:52, 
108:48,1,1,0.0,103.1,16,07:34:52,*
109:108,1,1,5.7,60.8,10,07:34:52, 
108:48,2,1,-0.0,71.4,11,07:34:52, 
108:48,3,1,-0.0,62.0,10,07:34:52, 
48:12,1,1,-3.4,51.5,9,07:34:53, 
48:12,2,1,-5.7,49.6,9,07:34:53, 
48:12,3,1,-8.0,92.3,16,07:34:53, 
75:42,1,1,0.7,18.1,3,07:34:53, 
75:42,2,1,2.2,19.0,3,07:34:53, 
128:42,1,1,0.9,65.1,10,07:34:53, 
7:8,2,1,-0.0,16.5,3,07:34:56, 
7:8,3,1,-0.0,22.9,4,07:34:56, 
123:8,1,1,-0.0,34.5,6,07:34:56, 
123:8,2,1,-0.0,48.6,8,07:34:56,*
41:123,2,1,3.2,36.1,5,07:34:56, 
123:8,3,1,0.0,47.4,7,07:34:56,*
41:123,3,1,-0.4,36.2,6,07:34:56, 
37:14,1,1,0.1,61.6,10,07:34:56, 
37:14,2,1,0.3,80.3,12,07:34:56,*
37:14,3,1,0.5,45.1,7,07:34:56, 
15:16,1,1,12.1,43.6,5,07:34:58,*
14:15,1,1,0.0,17.5,3,07:34:58, 
15:16,2,1,18.3,65.0,6,07:34:58,*
15:16,3,1,24.7,43.4,3,07:34:58, 
57:17,1,1,0.2,40.3,7,07:35:00, 
57:17,2,1,0.5,36.5,6,07:35:00, 
2:9,1,1,0.1,37.5,6,07:35:06, 
2:9,2,1,0.4,60.2,10,07:35:06, 
2:9,3,1,0.7,47.7,7,07:35:06, 
23:22,1,1,2.8,45.0,6,07:35:07, 
23:22,2,1,3.5,42.9,6,07:35:07, 
17:37,1,1,-0.0,11.6,2,07:35:07, 
17:37,2,1,-0.1,10.3,2,07:35:07, 
10:6,2,1,-0.0,66.1,11,07:35:08,*
10:6,3,1,-0.0,69.6,11,07:35:08,*
7:10,3,1,1.6,32.5,5,07:35:08, 
19:134,1,1,-0.6,9.7,2,07:35:10, 
25:24,1,1,-0.3,10.1,2,07:35:14, 
50:40,1,1,22.4,32.8,2,07:35:15, 
50:40,2,1,21.9,53.4,5,07:35:15, 
42:75,1,1,5.4,29.5,4,07:35:15, 
42:75,2,1,6.3,35.2,5,07:35:15, 
21:20,1,1,-0.0,69.3,11,07:35:21,*
22:21,1,1,2.4,49.2,7,07:35:21, 
21:20,2,1,-0.1,59.6,10,07:35:21, 
21:20,3,1,-0.2,55.1,9,07:35:21, 
40:7,1,1,0.0,41.7,6,07:35:23, 
40:7,2,1,0.1,25.6,4,07:35:23, 
40:7,3,1,0.2,17.0,3,07:35:23, 
40:7,4,1,0.3,60.1,7,07:35:23, 
133:130,1,1,-0.0,119.3,18,07:35:23,*
133:130,2,1,-0.1,10.3,2,07:35:23, 
133:130,3,1,-0.1,17.2,3,07:35:23, 
78:23,1,1,0.6,116.4,18,07:35:24,*
55:78,1,1,3.2,52.4,8,07:35:24, 
78:23,2,1,1.8,120.5,18,07:35:24,*
55:78,2,1,5.7,48.4,7,07:35:24, 
89:14,3,1,-0.8,9.6,2,07:35:24, 
74:63,2,1,-0.0,16.8,3,07:35:27, 
63:54,1,1,24.2,54.1,5,07:35:31, 
63:54,2,1,24.0,61.8,6,07:35:31, 
63:54,3,1,23.9,41.0,3,07:35:31, 
101:102,1,1,1.8,39.1,6,07:35:32, 
130:75,1,1,0.1,55.2,9,07:35:33, 
18:19,1,1,0.2,52.2,8,07:35:34, 
18:19,2,1,0.5,56.0,9,07:35:34, 
18:19,3,1,0.8,50.0,8,07:35:34, 
36:24,1,1,9.2,65.3,8,07:35:34, 
36:24,2,1,9.9,27.4,3,07:35:34, 
36:24,3,1,11.5,30.4,3,07:35:34, 
36:24,4,1,12.1,37.9,4,07:35:34, 
114:31,1,1,-0.3,37.7,6,07:35:34,*
113:114,1,1,1.5,114.1,17,07:35:34,*
114:31,2,1,-1.0,15.6,3,07:35:34, 
114:31,3,1,-1.6,15.2,3,07:35:34, 
111:12,1,1,-1.5,110.3,17,07:35:34, 
111:12,2,1,-4.4,109.5,17,07:35:34, 
111:12,3,1,-7.3,36.7,7,07:35:34, 
37:2,1,1,13.7,82.4,11,07:35:41, 
37:2,2,1,13.7,68.3,8,07:35:41, 
37:2,3,1,13.7,68.8,9,07:35:41, 
18:17,2,1,3.1,61.9,9,07:35:41, 
18:17,3,1,3.5,68.2,9,07:35:41, 
86:48,2,1,-0.2,25.2,4,07:35:44, 
86:48,3,1,-0.4,29.5,5,07:35:44, 
110:48,2,1,0.0,68.3,11,07:35:44, 
110:48,3,1,-0.0,47.2,8,07:35:44, 
124:42,3,1,16.3,97.4,12,07:35:45, 
124:42,4,1,15.1,89.0,11,07:35:45, 
87:37,1,1,-0.1,48.1,6,07:35:47, 
87:37,2,1,-0.4,31.0,5,07:35:47, 
27:6,1,1,0.1,16.9,3,07:35:50, 
27:6,2,1,0.3,23.0,4,07:35:50, 
54:40,1,1,24.6,35.3,2,07:35:50, 
54:40,2,1,24.2,48.4,4,07:35:50, 
54:40,3,1,23.4,63.2,6,07:35:50, 
83:41,1,1,27.2,83.0,9,07:35:52, 
83:41,2,1,26.5,75.2,8,07:35:52, 
83:41,3,1,25.8,93.1,11,07:35:52, 
83:41,4,1,25.6,92.0,11,07:35:52, 
94:41,1,1,0.3,146.4,21,07:35:52,*
58:94,1,1,1.7,37.4,5,07:35:52,*
59:58,1,1,4.8,30.2,4,07:35:52,*
144:59,1,1,0.5,85.8,12,07:35:52, 
144:59,1,2,123.5,136.1,1,07:35:52, 
94:41,2,1,1.0,42.1,6,07:35:52, 
94:41,3,1,1.7,35.1,5,07:35:52, 
80:33,1,1,-0.3,16.8,3,07:35:54, 
80:33,2,1,-1.0,57.7,9,07:35:54, 
142:33,1,1,-0.4,31.3,5,07:35:54, 
142:33,2,1,-1.2,38.2,6,07:35:54, 
131:130,1,1,0.5,19.0,3,07:35:55, 
131:130,2,1,1.5,23.3,3,07:35:55, 
131:130,3,1,2.4,28.0,4,07:35:55, 
131:130,4,1,3.4,40.5,5,07:35:55, 
131:130,5,1,4.4,47.3,6,07:35:55, 
131:130,6,1,5.3,28.9,4,07:35:55, 
131:130,7,1,6.3,41.9,5,07:35:55, 
17:16,1,1,22.9,36.4,2,07:35:56, 
17:16,2,1,19.6,33.2,2,07:35:56, 
145:22,1,1,-0.0,74.1,9,07:35:57, 
145:22,3,1,-0.0,34.5,5,07:35:57, 
145:22,4,1,0.0,38.9,6,07:35:57, 
31:32,1,1,-0.7,146.3,22,07:35:58,*
72:31,1,1,1.1,127.4,17,07:35:58,*
98:72,1,1,4.9,60.9,11,07:35:58, 
31:32,2,1,-2.1,21.2,4,07:35:58, 
31:32,3,1,-3.4,19.7,4,07:35:58, 
38:75,3,1,0.2,10.6,2,07:35:58, 
38:75,4,1,0.3,10.7,2,07:35:58, 
87:20,1,1,-0.1,67.4,11,07:36:00, 
87:20,2,1,-0.2,75.7,12,07:36:00,*
87:20,3,1,-0.3,29.2,5,07:36:00, 
130:20,1,1,2.1,32.8,5,07:36:00, 
130:20,2,1,2.2,26.5,4,07:36:00, 
130:20,3,1,2.3,40.9,6,07:36:00, 
130:20,4,1,2.4,52.5,8,07:36:00, 
130:20,5,1,2.4,14.7,2,07:36:00, 
137:133,1,1,0.1,102.3,17,07:36:00, 
137:133,2,1,0.2,10.5,2,07:36:00, 
72:31,1,1,1.1,127.4,17,07:36:02,*
98:72,1,1,4.9,60.9,11,07:36:02, 
72:31,2,1,3.3,32.6,4,07:36:02, 
72:31,3,1,5.5,30.0,4,07:36:02, 
77:9,1,1,-0.4,78.1,12,07:36:03,*
77:9,2,1,-1.2,50.8,8,07:36:03, 
77:9,3,1,-2.0,46.5,8,07:36:03, 
77:9,4,1,-2.8,24.7,5,07:36:03, 
31:89,2,1,2.7,13.1,2,07:36:03, 
112:89,1,1,0.7,11.1,2,07:36:03, 
112:89,2,1,2.0,18.8,3,07:36:03, 
112:89,3,1,3.4,20.2,3,07:36:03, 
39:23,3,1,-3.7,112.7,17,07:36:05,*
39:23,4,1,-5.1,127.4,19,07:36:05,*
49:102,1,1,2.9,59.7,10,07:36:05, 
49:102,2,1,3.4,58.8,9,07:36:05, 
49:102,3,1,3.9,42.9,6,07:36:05, 
46:8,1,1,-0.0,29.6,5,07:36:07, 
46:8,2,1,0.0,25.3,4,07:36:07, 
38:39,1,1,2.8,19.6,3,07:36:08, 
38:39,2,1,2.8,26.0,4,07:36:08, 
20:18,1,1,16.0,40.3,4,07:36:14, 
20:18,2,1,17.8,105.3,12,07:36:14, 
20:18,3,1,19.6,32.4,2,07:36:14, 
57:19,1,1,-0.0,26.1,4,07:36:14, 
57:19,2,1,-0.1,26.4,4,07:36:14, 
57:19,3,1,-0.2,33.8,5,07:36:14, 
83:12,1,1,1.3,53.2,8,07:36:15, 
115:12,1,1,1.0,85.3,13,07:36:15, 
115:12,2,1,3.0,46.1,7,07:36:15, 
115:12,3,1,5.0,42.7,6,07:36:15, 
3:2,2,1,-0.4,79.5,12,07:36:16,*
3:2,3,1,-0.3,78.9,12,07:36:16,*
4:3,3,1,6.5,18.3,2,07:36:16, 
8:7,1,1,-0.0,52.7,9,07:36:21, 
8:7,2,1,-0.1,82.3,13,07:36:21, 
8:7,3,1,-0.2,80.9,13,07:36:21, 
10:7,1,1,-0.1,35.1,6,07:36:21, 
10:7,2,1,-0.2,29.4,5,07:36:21, 
10:7,3,1,-0.4,29.2,5,07:36:21, 
42:39,3,1,-3.2,73.3,11,07:36:23, 
42:39,4,1,-4.4,110.3,16,07:36:23, 
26:14,1,1,-0.2,160.1,25,07:36:24, 
26:14,2,1,-0.5,88.7,14,07:36:24, 
123:41,2,1,1.4,25.8,4,07:36:25, 
123:41,3,1,1.3,31.1,5,07:36:25, 
86:41,1,1,0.3,31.0,5,07:36:25, 
